channel_name,channel_id,playlists_id,subscriber_count,video_count,view_count,title,publishedAt,likes,views
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,สะพานผุด ของจริงน่าเที่ยวกว่าในรูปแฮะ | อาสาพาไปหลง,2022-05-03T13:00:15Z,1705,107210
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,เนื้อย่างมีเดียมแรร์ ตุ๊กๆท่าเตียน | อาสาพาไปหลง,2022-04-29T13:00:07Z,931,53686
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,โล่งโต้งอาหารถิ่นหากินยาก ของแท้ต้องกินที่สุราษฎร์ ร้านยกเข่งเท่านั้น!!! | อาสาพาไปหลง,2022-04-22T13:00:21Z,1264,79193
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,โฮมสเตย์กลางสวนโรสแมรี่สไตล์อังกฤษ  Rosemary House ปากช่อง | อาสาพาไปหลง,2022-04-12T13:00:05Z,2617,133933
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,เปิดวาร์ปจุดเช็คอินใหม่รอบดอยหลวง เชียงดาว | อาสาพาไปหลง,2022-04-08T13:00:03Z,2190,118011
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,โฮมทัวร์บ้านร้าง 50ปี รีโนเวทเสร็จสักที เสียหายไปกี่ล้าน!!! | อาสาพาไปหลง,2022-04-05T13:00:35Z,20007,897337
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,โฮมสเตย์ มีป่าเป็นสวน สร้างจากความรัก | อาสาพาไปหลง,2022-03-29T13:00:20Z,1893,87260
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,นึกว่าญี่ปุ่น เรียวกังกลางป่า Mori Natural Farm | อาสาพาไปหลง,2022-03-25T13:00:28Z,6749,224130
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,เชี่ยวหลาน สวรรค์ลอยน้ำ!! | อาสาพาไปหลง,2022-03-24T13:00:25Z,4443,153517
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,โฮมสเตย์กลางเล กินอยู่อย่างชาวเกาะที่เกาะพิทักษ์ | อาสาพาไปหลง,2022-03-22T13:00:28Z,1458,93730
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,ตำนานหมูสะเต๊ะร้านเด็ด 60 ปี โอวกี่ ท่าดินแดง!! | อาสาพาไปหลง,2022-03-18T13:00:07Z,703,38910
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,ตำนานซีฟู๊ดร้านเด็ด แอนท่าดินแดง!! | อาสาพาไปหลง,2022-03-11T13:00:13Z,922,67135
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,เกาะพยาม ไม่ได้มีดีแค่ที่พัก แต่มีที่เที่ยววิวร้อยล้านอีกเยอะบนเกาะ!! | อาสาพาไปหลง,2022-03-04T13:00:14Z,2260,159210
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,เปลี่ยนโรงเรียนเก่า 80 ปี เป็นโรงแรมโคตรเท่!! | อาสาพาไปหลง,2022-02-28T13:00:34Z,1174,61656
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,นี่ปราจีน นึกว่ายุโรป!! The Verona Tublan | อาสาพาไปหลง,2022-02-22T13:00:02Z,2150,197454
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,ดำน้ำกับโกลเด้น แก๊งหมาไลฟ์การ์ดแห่งเกาะเต่า!! | อาสาพาไปหลง,2022-02-21T13:00:04Z,6827,269648
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,สร้างบ้านเป็น Bergen Norway!!! | อาสาพาไปหลง,2022-02-15T13:00:09Z,973,56568
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,บริการเหมาตุ๊กตุ๊กเดทถ่ายรูปเล่นกรุงเทพ ไม่กลัวมืด?! | อาสาพาไปหลง,2022-02-10T13:00:31Z,952,38985
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,เรือประมงไฮโซ นั่งเที่ยวเกาะมันใน-มันนอก ชิลมากก | อาสาพาไปหลง,2022-02-08T13:00:33Z,997,53891
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,คาวาซุ ซากุระบานตั้งแต่กุมภา !!! | อาสาพาไปหลง,2022-02-05T13:00:18Z,1632,70911
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,เด็ดสุดอยุธยา!! | อาสาพาไปหลง,2022-01-28T13:00:31Z,3248,187607
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,ถ้าสร้างออฟฟิศตามสั่งพนักงานจะเป็นยังไง?? | อาสาพาไปหลง,2022-01-25T13:00:30Z,1882,101452
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,โต๊ะจีนลิง ลพบุรี 1 ใน 10 เทศกาลที่แปลกที่สุดในโลก!! | อาสาพาไปหลง,2022-01-20T13:00:34Z,1024,42775
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,คาเฟ่บนภูเขา หลังโรงเรียนของโนบิตะ  สวนเย็นเซ ระยอง | อาสาพาไปหลง,2022-01-14T13:00:24Z,1866,83256
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,PM 2.5 เกิดจากการเผาในที่โล่งแจ้ง 50% เราจะพาไปดูวิธีแก้ปัญหานี้ ที่ชัยนาท | อาสาพาไปหลง,2022-01-07T13:00:11Z,693,102061
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,แต่งห้องแม่บ้าน ให้เป็นห้องนางเอกเกาหลี งบน้อยแต่น่ารักมาก!! | อาสาพาไปหลง,2021-12-28T13:00:09Z,2193,91360
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,"เด็กชาวเขาที่สร้างดนตรีจากขยะ ""วงขยะลอแอะ"" หมู่บ้านปกาเกอะญอ| อาสาพาไปหลง",2021-12-11T06:00:30Z,721,28375
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,หุบป่าตาด อุทัยธานี หุบเขาทะลุมิติเข้าไปแล้วหลุดไปอีกโลก!! | อาสาพาไปหลง,2021-12-09T13:00:04Z,1809,102614
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,ฟาร์มสเตย์ที่โคตรญี่ปุ่น  ออร์แกนิกทุกสิ่ง | อาสาพาไปหลง,2021-12-08T13:00:27Z,2575,134324
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,แหลมผักเบี้ย ทะเลที่มีทั้งชายเลนและชายหาด ที่เดียวในไทย!!! | อาสาพาไปหลง,2021-12-07T13:00:08Z,1120,61667
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,สะพานเขียว ถ่ายมุมไหนก็ญี่ปุ่น | อาสาพาไปหลง,2021-12-02T18:46:32Z,1013,48107
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,เข้าทีม Pokémon GO กับว่านไฉไหมครับ?! | อาสาพาไปหลง,2021-12-02T06:00:13Z,204,8125
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,ไร่ฝนเทียม สวยเหมือนขึ้นดอยแม่โถ อยู่แค่สระบุรี!!! | อาสาพาไปหลง,2021-12-01T13:00:23Z,1417,91411
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,อุบลร้านเด็ด ที่หาในเน็ตไม่ได้ | อาสาพาไปหลง,2021-11-29T13:00:04Z,2273,130249
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,เชียงใหม่อัปเดต ร้านเจ๋งๆเพียบ | อาสาพาไปหลง,2021-11-26T13:00:25Z,4912,271254
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,คุณลุงอายุ 76 ปี ปลูกป่า 200 ไร่ คนเดียว!!! | อาสาพาไปหลง,2021-11-23T13:00:07Z,1083,38315
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,สังขละบุรี มีอะไร??  มีเสน่ห์จากวัฒนธรรม 6 เชื้อชาติที่หลอมรวมกัน | อาสาพาไปหลง,2021-11-19T13:00:28Z,2308,137556
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,คลองโคน เที่ยวแบบฉีก ๆ ดีมากใกล้ด้วย | อาสาพาไปหลง,2021-11-16T13:00:10Z,1274,131483
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,อาบน้ำควายเผือกตัว 60 ล้าน ใหญ่สุดในไทย!!! | อาสาพาไปหลง,2021-11-12T13:00:21Z,841,37861
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,รถไฟ 39บาท กรุงเทพ-กาญจนบุรี !! | อาสาพาไปหลง,2021-11-09T13:00:17Z,3408,152897
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,เดินทางสร้างทั้งหลัง | EP.6 รีโนเวทครัวเน่าให้จึ้ง!!! | อาสาพาไปหลง,2021-10-26T14:53:52Z,2586,109314
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,พายซับบอร์ดกลางฝูงเหยี่ยว จับปูแป้นจันทบุรี | อาสาพาไปหลง,2021-10-25T13:00:10Z,1223,57543
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,"คนน้อยอร่อยมาก อาหารจันทบุรีแท้ ๆ ร้านสุดท้าย ""ครัวบัวขาว"" | อาสาพาไปหลง",2021-10-15T13:00:19Z,2514,122148
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,"ใครก็ ""กอดโลมา""ได้ที่ Oasis Sea World จันทบุรี | อาสาพาไปหลง",2021-10-08T13:00:01Z,3681,135493
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,Q&A คุณอาย กอมอนอ คนที่จะมาเป็นสะใภ้ของอาสาพาไปหลง | อาสาพาไปหลง,2021-10-05T13:00:25Z,6019,229992
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,เดินทางสร้างทั้งหลัง | EP.5 เลาะไม้เก่ามาทำผนังทางเดินสวยมากกก | อาสาพาไปหลง,2021-09-28T13:00:24Z,3232,109037
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,บุกแหล่งลับ ขุมทรัพย์เฟอร์นิเจอร์!! | อาสาพาไปหลง,2021-09-24T13:00:37Z,1612,71914
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,ฟื้นฟาร์มสุขสำราญที่ “บ้านนี้มีรัก” | อาสาพาไปหลง,2021-09-20T13:00:05Z,914,33893
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,3 มื้อหรู 3 โรงแรม อร่อยสุดในกรุงเทพ | อาสาพาไปหลง,2021-09-17T13:00:09Z,1474,81738
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,เดินทางสร้างทั้งหลัง | EP.4 บ้านร้างห้องเละ!! รีโนเวทเป็นแนวคลาสสิคเนี๊ยบที่สุดในบ้าน!!| อาสาพาไปหลง,2021-09-14T13:00:08Z,3231,120393
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,ยุดยา ล่าสุด | อาสาพาไปหลง,2021-09-10T13:00:14Z,1955,90814
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,คลิปขอแต่งงานแบบไร้ซึ่งแผนการณ์ | อาสาพาไปหลง,2021-09-09T13:56:39Z,25430,385289
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,5 ที่เที่ยว สวยแต่เสียว! | อาสาพาไปหลง,2021-09-03T13:00:31Z,1202,51412
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,6 เส้นถนนที่สวยที่สุดในไทย!? | อาสาพาไปหลง,2021-09-01T13:00:35Z,1449,65314
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,เดินทางสร้างทั้งหลัง | EP.3 รีโนเวทส้วมร้าง 50 ปี!!! | อาสาพาไปหลง,2021-08-31T13:00:31Z,5007,156043
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,"""บ้านมุง พิษณุโลก"" หมู่บ้านค้างคาว 360 ล้านปี!!! | อาสาพาไปหลง",2021-08-27T13:22:19Z,730,28907
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,เดินทางสร้างทั้งหลัง | EP.2 รีโนเวทห้องนอนเล็กให้มี Walk in Closet | อาสาพาไปหลง,2021-08-17T13:00:18Z,4130,165667
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,เดินทางสร้างทั้งหลัง EP.1 Master Bedroom แสงสวยเหมือนญี่ปุ่น | อาสาพาไปหลง,2021-08-03T13:00:29Z,8823,297760
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,บุกหลังครัว สตรีทฟู้ดเจ้าเด็ด! | อาสาพาไปหลง,2021-07-26T13:00:09Z,1203,63783
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,5 ต้นไม้แต่งห้องนอน | อาสาพาไปหลง,2021-07-20T14:48:35Z,1644,129991
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,บ้านต้นไม้ร้อยหวัน โฮมสเตย์อินดี้กลางป่า | อาสาพาไปหลง,2021-07-19T13:00:14Z,4903,243955
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,โคตรของดองซีอิ๊วเกาหลี แซ่บสะดือขาด! | อาสาพาไปหลง,2021-06-29T13:00:17Z,1190,53425
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,สามล้อดริฟต์ แบบโคตรญี่ปุ่น!!! | อาสาพาไปหลง,2021-06-28T13:00:16Z,536,27614
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,สวนผลไม้กลางสนามซ้อมรบ!!! | อาสาพาไปหลง,2021-06-25T13:00:17Z,1220,66353
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,🍜 เตี๋ยวเนื้อจักรเพ็ชร เด็ดตั้งแต่รุ่นก๋ง! | อาสาพาไปหลง,2021-06-18T13:00:02Z,1204,62316
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,15 ทริคจัดห้อง มินิมอล!! | อาสาพาไปหลง,2021-06-04T13:00:17Z,3759,132713
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,สุดยอดร้านตามสั่งหน้ามอ ราคาหลักสิบ รสชาติหลักพัน!? | อาสาพาไปหลง,2021-05-28T13:00:30Z,2460,115726
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,อย่าดูถูกอินเดีย! ไปที่เดียว เหมือนได้ไป 3 ประเทศ !!! | อาสาพาไปหลง,2021-05-18T13:00:14Z,1818,63045
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,ฟาร์มเมล่อน ไอเดียญี่ปุ่น เปิดเพลงให้เมล่อนฟัง!!?? Coro field ราชบุรี~ | อาสาพาไปหลง,2021-05-15T13:00:01Z,4618,764958
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,คนน้อยอร่อยมาก ฝรั่งทำหมี่เกี๊ยว??? | อาสาพาไปหลง,2021-05-07T13:00:09Z,4396,151932
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,ชุมชนห้วยพ่าน จ.น่าน มีเทศกาลจับปลา 1 ปีมีครั้งเดียว!!! | อาสาพาไปหลง,2021-04-19T13:00:15Z,2151,146100
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,เหมาเรือประมง ลงไปจับปู ที่บางเสร่ ชลบุรี!! | อาสาพาไปหลง,2021-04-16T13:00:11Z,2938,166289
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,นั่งเรือใบผ่านเรือรบ ไปเกาะลับสัตหีบ!! | อาสาพาไปหลง,2021-04-12T13:00:18Z,2221,115893
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,อร่อยที่สุดใน Grab 5 ร้าน 5 ชาติ !!! | อาสาพาไปหลง,2021-04-05T13:00:13Z,1312,74164
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,"บะหมี่ที่โคตรอร่อย แต่ชื่ออย่างหลอน ""โลงผี หมี่เกี๊ยว"" | อาสาพาไปหลง",2021-04-02T13:00:30Z,1530,83805
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,อาสาพาไปหลง × I Roam Alone เกาะพีพีน้ำใสมากกก | อาสาพาไปหลง,2021-03-23T13:00:08Z,8814,363394
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,"""บ้านไร่ไออรุณ ระนอง"" ฟาร์มสเตย์ที่อบอุ่นที่สุดในโลก | อาสาพาไปหลง",2021-03-09T13:00:30Z,3946,194985
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,แคมป์ปิ้งริมทะเลสาบ ที่กรุงเทพ!!!!! | อาสาพาไปหลง,2021-02-23T13:00:09Z,1920,97530
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,พาสานและคลองที่เต็มไปด้วยปลาคาร์ฟ นครสวรรค์! | อาสาพาไปหลง,2021-02-15T13:00:08Z,3935,335721
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,เปิดวาร์ปร้านลับ?! พาแฟนไปเดทวาเลนไทน์ | อาสาพาไปหลง,2021-02-11T13:00:11Z,1567,81026
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,26 ศาลเจ้าเยาวราช เฮงเรื่องนี้ ไหว้ศาลไหน | อาสาพาไปหลง,2021-02-09T14:00:19Z,1386,57401
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,มุมถ่ายรูปปั๊มญี่ปุ่น Tofuya Studio | อาสาพาไปหลง,2021-02-08T13:00:08Z,1826,76272
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,เล่นเซิร์ฟไม่ง้อคลื่น ลอยได้เหมือนอะลาดิน! | อาสาพาไปหลง,2021-02-05T13:00:30Z,960,46049
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,พาแม่ชิม เมนูจากกัญชา!!!! | อาสาพาไปหลง,2021-01-28T13:00:00Z,4620,230035
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,เลี่ยว เลี่ยง เซ้ง ตำนานอาหารจีนแต้จิ๋ว 130ปี ! | อาสาพาไปหลง,2021-01-22T13:00:30Z,2976,159723
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,คลองโอ่งอ่าง ชองเกชอนเมืองไทยอยู่ใจกลางกรุง!!! | อาสาพาไปหลง,2021-01-16T13:00:09Z,2640,173165
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,ป๊อก ป๊อก บ๊อกซิ่งสแลม ร้านก๋วยเตี๋ยวที่ห้ามกวนตีนพ่อค้า !!! | อาสาพาไปหลง,2021-01-14T13:00:23Z,3571,147459
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,ฟาร์มหอยนางรมยักษ์ สุราษฎร์ธานี!! | อาสาพาไปหลง,2021-01-08T13:00:23Z,4408,232365
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,"""สวรรค์บนดิน"" ฟาร์มสเตย์ slow life ที่เชียงราย | อาสาพาไปหลง",2021-01-05T13:00:04Z,1589,65493
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,เที่ยวกลางคืน ปัตตานี!!! | อาสาพาไปหลง,2020-12-18T13:00:09Z,5472,252172
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,"ขี่ม้าดูทะเลหมอก ชิมอาหารจีนยูนาน! ""ผาตั้ง เชียงราย"" | อาสาพาไปหลง",2020-12-15T13:00:30Z,1942,96195
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,โคตรตำนานร้านฟิล์มย่านเยาวราช!! | อาสาพาไปหลง,2020-12-11T13:00:04Z,3987,115497
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,ใต้พื้นดินเป็นทองคำทั้งหมู่บ้าน สุคิริน นราธิวาส!! - 3จังหวัดชายแดนใต้ EP.7 | อาสาพาไปหลง,2020-12-01T13:00:02Z,4046,232687
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,ลองก่อนลุยเที่ยวทั่วไทย ขับรถขึ้นทางชัน 45 องศาเสียวแว้บบ กับ New NISSAN NAVARA PRO4X !| อาสาพาไปหลง,2020-11-27T08:30:01Z,605,33390
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,"เมืองลับแห่งเกาหลีใต้ ""คย็องซังบุคโด"" เป็นฉากในการถ่ายทำเรื่อง kingdom ด้วย!!! | อาสาพาไปหลง",2020-11-25T08:00:02Z,1091,41015
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,“นราธิวาส” 3 จังหวัดชายแดนใต้ EP.6 - ไปเที่ยวงานอาร์ท เยือนเมืองศิลป์!!!| อาสาพาไปหลง,2020-11-20T13:00:28Z,5709,304579
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,บางปู ปัตตานี!!! 3 จังหวัดชายแดนภาคใต้ EP.5 | อาสาพาไปหลง,2020-11-14T13:00:11Z,6024,212490
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,"เปิดวาร์ปสวนดอกไม้หน้าหนาวที่ ""เชียงใหม่"" !!! | อาสาพาไปหลง",2020-11-13T13:00:00Z,2823,130283
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,หมู่บ้านสะปัน จ.น่าน !!! อยู่บ้านแล้วมันเหงา ไปเที่ยวภูเขาให้ลืมเธอดีกว่า,2020-11-06T13:00:14Z,2711,102991
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,พาดูฟาร์มที่ล้ำที่สุดในไทย!! KUBOTA FARM จ.ชลบุรี!! | อาสาพาไปหลง,2020-10-30T13:00:29Z,4081,241995
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,"""กระบี่"" เปิดวาร์ปที่เที่ยวโคตรโรแมนติก! | อาสาพาไปหลง",2020-10-26T07:00:03Z,2057,113890
asapapailong,UCh4h-Jc39XBBvF973COet0Q,UUh4h-Jc39XBBvF973COet0Q,822000,552,96091701,เบตง ยะลา!!! 3 จังหวัดชายแดนใต้ EP. 4 !! | อาสาพาไปหลง,2020-10-23T13:00:14Z,8335,274611
